,,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,,,,,,,0.75,1.0,0.0,1.0,,,,,,,,1.0,0.0,0.5,,1.0,0.2857142857142857,,0.23529411764705882,,0.2,0.2727272727272727,1.0,1.0,0.25,0.42857142857142855,1.0,0.5714285714285714,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,,,,,1.0,,,0.0,0.0,0.18181818181818182,0.2,0.0,0.3333333333333333,,,,0.0,1.0,0.125,0.0,0.16666666666666666,,0.16666666666666666,0.09090909090909091,0.0,0.25,,0.0,0.26666666666666666,0.0,0.16666666666666666,0.3783783783783784,0.23529411764705882,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,0.1111111111111111,0.25,0.0,0.375,,0.6666666666666666,0.3333333333333333,1.0,0.2,,0.0,,0.3333333333333333,0.0,,,,1.0,,,,0.0,,0.25,0.0,0.5,0.0,,0.0,,,0.0,,0.2,,,1.0,,0.5,,0.36363636363636365,1.0,,,,1.0,,0.3333333333333333,,,0.5,0.4090909090909091,,0.5,0.16666666666666666,,,,,,,0.0,1.0,,0.5,,,,,,,1.0,0.0,1.0,1.0,,0.3333333333333333,,,0.0,,,,,,0.2,0.0,0.3333333333333333,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.5,,,0.0,,,,,,0.0,0.0,1.0,0.0,,,1.0,0.5,,,,,,,,,,,1.0,0.0,,0.0,0.5,,,,,0.0,,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.3333333333333333,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.2,0.15384615384615385,0.4,0.2222222222222222,0.36585365853658536,0.3,0.5,0.25,0.75,0.36363636363636365,0.0,,0.5,0.25,,,,,,,0.0,,,,,,1.0,,,,,,,,0.0,,,,0.0,,,,0.3333333333333333,,1.0,,,,0.3333333333333333,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.25,,1.0,,,,,,1.0,1.0,0.2,0.0,0.0,0.125,0.6,0.0,0.375,0.24,0.0,0.30357142857142855,,,,1.0,0.0,0.25,,0.0,0.5714285714285714,0.3333333333333333,0.0,,0.0,,0.26666666666666666,0.3055555555555556,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.4,,0.0,0.5,0.0,0.8333333333333334,0.0,0.0,,,,,,0.16666666666666666,0.3402061855670103,0.25,,,0.3333333333333333,0.5,0.2,0.0,,,1.0,0.0,0.0,,0.0,,0.6666666666666666,,0.0,,,0.0,0.3333333333333333,,0.0,0.0,0.2,0.3333333333333333,0.375,,,,,0.16666666666666666,0.2857142857142857,,,,,,,1.0,0.5,0.3333333333333333,,,,,,0.0,,0.5,0.2857142857142857,,,1.0,0.0,0.3333333333333333,0.14285714285714285,0.21739130434782608,0.3888888888888889,0.14285714285714285,,0.25,0.18518518518518517,0.0,0.0,0.0,0.0,,,0.5,0.0,,0.2631578947368421,1.0,,,,,,1.0,0.0,,,0.2,,0.0,,0.0,1.0,,,1.0,0.8,0.0,,0.3333333333333333,0.5,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,,0.0,0.0,0.25,,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.3076923076923077,,,,0.0,,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.3333333333333333,0.0,,,,0.0,0.0,,0.2777777777777778,0.22641509433962265,0.3,0.0,0.1875,,,0.0,0.0,0.5,0.25,0.0,1.0,,0.0,,1.0,,0.3333333333333333,,,0.0,,,0.6666666666666666,,0.0,,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,0.0,0.25,1.0,0.13333333333333333,0.26666666666666666,0.2894736842105263,0.24731182795698925,0.4444444444444444,0.3333333333333333,0.35714285714285715,0.5,0.2549019607843137,0.30303030303030304,0.2962962962962963,0.2222222222222222,0.0,0.46153846153846156,0.4090909090909091,0.375,0.2857142857142857,0.1935483870967742,0.4117647058823529,0.2782608695652174,0.2605633802816901,0.30952380952380953,0.2,0.47058823529411764,0.14285714285714285,0.2857142857142857,0.36363636363636365,0.2891566265060241,0.2222222222222222,0.2,0.2558139534883721,0.6666666666666666,0.25,0.3333333333333333,0.375,0.20512820512820512,0.3157894736842105,0.36,0.4,0.0,0.23809523809523808,0.0,0.25,0.0,0.4,0.20689655172413793,0.24358974358974358,0.23255813953488372,0.3333333333333333,0.0,,,0.5714285714285714,0.32,0.16666666666666666,0.0,,0.5,,,0.6,1.0,0.0,1.0,0.4444444444444444,,0.5,0.6,,0.0,0.0,0.0,0.25,1.0,0.0,,0.0,0.4444444444444444,,0.0,0.0,,0.0,,0.0,,0.6666666666666666,,0.13333333333333333,0.3,0.16666666666666666,0.2,1.0,,0.0,,,,0.0,,0.4,0.3333333333333333,,0.39285714285714285,,,,0.5,0.3333333333333333,0.5454545454545454,0.5714285714285714,0.2,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,1.0,,0.5,,0.6,1.0,1.0,0.0,,0.5,,,0.3333333333333333,,0.4,,1.0,0.32727272727272727,0.0,,0.0,,0.0,,,,0.0,0.3333333333333333,0.6,0.0,0.35294117647058826,0.16279069767441862,0.5,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285,0.3125,0.1111111111111111,0.0,0.0,0.6666666666666666,,0.0,,,,,0.0,1.0,,,0.0,,,,,,0.5,,1.0,,,0.75,,,,,,,,,,,,,,0.3333333333333333,,0.0,0.6,0.5,,0.0,0.0,0.5,,1.0,0.5,0.0,,0.17073170731707318,0.0,0.25,0.3333333333333333,,0.16216216216216217,0.2,0.0,0.0625,,,0.0,,,,1.0,0.0,,,,0.0,0.0,0.5,0.0,0.0,,,,,,,,0.5,0.0,,1.0,,0.0,,0.5,,,0.0,1.0,0.0,0.5,,,0.3333333333333333,0.07692307692307693,0.25,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.2558139534883721,0.0,0.2916666666666667,0.0,0.32,0.16,0.0,0.16666666666666666,0.25,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,0.42857142857142855,0.37209302325581395,0.0,,0.5,0.3333333333333333,0.2857142857142857,0.25,0.6666666666666666,0.36363636363636365,,0.1111111111111111,0.5,0.0,,,,,0.2727272727272727,,0.0,0.38461538461538464,,0.5,0.0,,0.36666666666666664,0.058823529411764705,1.0,0.24,0.25,0.5,0.0,0.0,0.0,0.0,0.17857142857142858,1.0,0.14285714285714285,0.0,0.0,1.0,0.25,1.0,0.5,0.0,0.16666666666666666,0.2,0.15384615384615385,,1.0,0.0,0.15384615384615385,,0.09090909090909091,0.0,0.0,0.6666666666666666,,0.0,,,0.0,,0.0,0.6666666666666666,0.3333333333333333,,0.2857142857142857,0.7142857142857143,0.20833333333333334,0.36363636363636365,0.25,0.5,1.0,0.0,0.2727272727272727,,0.16216216216216217,0.0,0.0,0.21428571428571427,0.5,,,0.0,,,0.125,0.5,0.0,,,,0.0,0.0,0.5,,0.0,,0.2222222222222222,,,,,0.6666666666666666,,,0.0,0.2857142857142857,,0.0,,,,,0.0,,0.0,0.5,,,0.0,0.25,0.25,0.0,,0.21739130434782608,1.0,0.125,0.2857142857142857,,,0.6666666666666666,,0.13333333333333333,0.25,0.14285714285714285,0.25,0.3,0.42857142857142855,0.3333333333333333,0.25,,0.4,0.2,1.0,0.3333333333333333,0.5,0.5,0.4,0.0,0.5714285714285714,0.0,0.2,0.5,0.0,0.3103448275862069,0.4,0.1,0.0,,0.42857142857142855,0.0,0.3,,0.22727272727272727,1.0,0.5,0.09090909090909091,0.6666666666666666,0.0,0.25,0.25,0.75,,0.0,0.21739130434782608,0.45454545454545453,0.38461538461538464,0.2,,0.16666666666666666,0.3125,0.08333333333333333,0.12,1.0,0.0,0.5,0.0,,,,,,,1.0,,0.25,0.0,0.0,0.1111111111111111,0.5,,,,0.13953488372093023,0.0,,0.3333333333333333,1.0,0.5,0.14285714285714285,1.0,0.16666666666666666,0.0,0.0,0.5555555555555556,,,,,,,,,,,0.25,0.16666666666666666,1.0,0.2222222222222222,0.0,0.0,1.0,0.0,1.0,,0.5,1.0,0.3333333333333333,0.0,0.0,,0.14285714285714285,0.3142857142857143,0.25,1.0,0.25,0.0,0.0,,0.3,0.16666666666666666,0.125,0.5,,0.4,0.1,0.2857142857142857,0.0,0.1,0.5454545454545454,,1.0,0.0,0.5,,,0.5,0.23076923076923078,0.2857142857142857,0.3333333333333333,0.375,0.21428571428571427,1.0,,1.0,,,,0.30434782608695654,,,0.0,0.2,0.0,,0.0,0.0,0.42857142857142855,0.0,,0.0,,,,,,,,0.17647058823529413,0.0,0.34285714285714286,0.15384615384615385,0.23529411764705882,0.0,0.19047619047619047,0.08333333333333333,0.2,0.16129032258064516,0.5,1.0,0.5,0.0,0.18518518518518517,0.0,0.0,0.25,1.0,0.2,0.0,,,0.0,0.0,0.0,0.14285714285714285,0.0,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,0.0,0.09090909090909091,0.1
1.0,,,,0.5,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,,0.0,,,,,1.0,,,,,1.0,0.0,,0.2857142857142857,,0.3103448275862069,0.18181818181818182,0.0,0.0,1.0,0.42857142857142855,0.5,0.0,0.0,0.0,,,,1.0,,,0.3103448275862069,0.5,,0.0,,,0.75,0.0,0.2,0.16666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.16666666666666666,0.0,0.0,,0.1875,,,,,0.5,0.21875,0.15384615384615385,0.3333333333333333,,0.2,0.20754716981132076,0.23076923076923078,0.0,0.0,0.0,0.2,0.5,0.13333333333333333,0.0,0.1875,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.0,,0.05555555555555555,0.2,0.08333333333333333,0.0,,0.23809523809523808,,0.20689655172413793,0.3235294117647059,0.375,0.20833333333333334,0.25,0.0,0.0,0.20930232558139536,0.0,0.3333333333333333,0.0,,,,0.3333333333333333,,0.0,0.0,0.14285714285714285,0.0,0.3333333333333333,0.125,,,0.0,0.5,0.0,,0.0,1.0,,,,0.0,0.0,0.36666666666666664,0.16129032258064516,0.3333333333333333,,,0.5,1.0,0.0,0.3,,,,,,0.0,0.2,,0.25,0.0,,,0.0,0.25,,0.1,,,,,,0.0,0.25,,,0.16666666666666666,,0.0,0.0,,,,,,,0.0,0.2608695652173913,0.3695652173913043,0.25,0.125,0.3333333333333333,1.0,0.0,,,0.0,0.0,,,,,,0.0,0.14285714285714285,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.5,,0.0,0.0,,,,0.0,1.0,,,,,,1.0,,,,0.0,0.0,,0.2777777777777778,,,,,0.0,,0.0,0.35294117647058826,0.0,0.23076923076923078,0.25,0.0,,0.0,0.2,0.0,0.0,,,0.2222222222222222,,,0.25,0.0,1.0,,,0.0,,0.0,0.2,0.5,,,0.4,,0.0,0.5,0.4444444444444444,,,,0.0,0.0,0.0,0.0,0.6,,0.25,0.0,,0.14285714285714285,,,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3,0.2916666666666667,0.0,,0.0,0.0,0.35,0.0,0.23809523809523808,0.4,0.2857142857142857,0.2608695652173913,0.19444444444444445,0.23529411764705882,0.27586206896551724,0.2222222222222222,0.0967741935483871,0.058823529411764705,0.5,0.14285714285714285,0.18181818181818182,0.0,,,,,0.0,0.25,,,0.0,0.0,0.2857142857142857,0.0,0.25,,,,,,,,0.0,0.0,,,,,,0.16666666666666666,0.0,0.5,0.0,,,0.4,0.0,0.4,,,0.5,0.25,0.5,,0.3235294117647059,0.2,0.5,0.8,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,1.0,,,0.0,0.0,0.25,0.4,0.14814814814814814,0.16,0.20588235294117646,0.21052631578947367,0.14285714285714285,0.3,0.2916666666666667,0.3125,0.0,0.0,1.0,,0.0,0.0,,0.23076923076923078,0.2,0.25,0.25,0.25,0.0,0.2857142857142857,0.2857142857142857,0.22522522522522523,,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.4,,0.5,0.2,,0.6666666666666666,0.14285714285714285,0.0,0.11764705882352941,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,,0.3333333333333333,0.0,0.27411167512690354,0.2542372881355932,0.2857142857142857,,,0.0,0.0,0.3333333333333333,0.2857142857142857,,0.0,0.0,1.0,,0.5,0.25,0.4444444444444444,0.2222222222222222,0.15384615384615385,0.0,0.0,0.375,0.16666666666666666,,0.14285714285714285,0.1951219512195122,0.4,0.35714285714285715,0.17391304347826086,,,,,0.0,0.4,,,,,,,0.0,0.3333333333333333,0.25,0.25,0.0,0.3333333333333333,1.0,1.0,0.4,0.0,0.1875,0.2608695652173913,1.0,0.16666666666666666,0.25,0.0,0.3076923076923077,0.2916666666666667,0.2556818181818182,0.42857142857142855,0.28,,0.1875,0.24,0.0,0.0,,0.2,0.0,0.06666666666666667,0.75,0.3333333333333333,0.6,0.15217391304347827,,,,,,,,,,,0.16666666666666666,1.0,,,,,0.0,,,,,,,,1.0,,,,0.0,0.0,,1.0,,,,0.5,1.0,0.0,0.0,0.25,0.4375,1.0,0.0,,,,,,,,,1.0,0.0,,0.2727272727272727,0.2,0.0,,,0.0,0.5,0.5,,,0.6666666666666666,,,,,0.3333333333333333,0.0,,0.0,0.5,0.0,0.14285714285714285,0.4444444444444444,0.0,0.2857142857142857,0.42857142857142855,0.125,0.0,,,0.2222222222222222,0.4,0.0,0.0,0.25,0.3333333333333333,,0.2222222222222222,0.0,,,0.0,,0.18181818181818182,0.0625,0.0,0.0,0.5,0.0,0.0,,0.17647058823529413,0.0,,0.125,,1.0,,0.0,0.4,0.42857142857142855,0.2,,0.0,0.5,0.4,,0.6666666666666666,0.17391304347826086,0.4,0.3125,0.2962962962962963,0.22666666666666666,0.17582417582417584,0.1896551724137931,0.24960505529225907,0.1981981981981982,0.21649484536082475,0.24427480916030533,0.27380952380952384,0.3049645390070922,0.26288659793814434,0.16417910447761194,0.23626373626373626,0.20833333333333334,0.28125,0.2967741935483871,0.21052631578947367,0.22413793103448276,0.2603550295857988,0.3058823529411765,0.2622549019607843,0.2670391061452514,0.2596685082872928,0.3051643192488263,0.22388059701492538,0.27058823529411763,0.15873015873015872,0.16346153846153846,0.23183391003460208,0.22666666666666666,0.2,0.15384615384615385,0.3,0.18181818181818182,0.17391304347826086,0.26666666666666666,0.22857142857142856,0.13333333333333333,0.3333333333333333,0.2916666666666667,0.4,0.3389830508474576,1.0,0.2,0.42857142857142855,0.323943661971831,0.26582278481012656,0.2668711656441718,0.23741007194244604,0.1917808219178082,0.32727272727272727,0.0,,0.2727272727272727,0.3170731707317073,0.18518518518518517,0.3125,0.2222222222222222,,0.5,,0.0,0.0,0.1111111111111111,0.08333333333333333,0.29411764705882354,1.0,0.1111111111111111,0.0,0.25,0.0,0.0,0.14285714285714285,0.3157894736842105,,0.5,0.23529411764705882,0.0,0.16666666666666666,0.0,0.2,0.3333333333333333,0.3076923076923077,0.6666666666666666,,0.17647058823529413,0.0,,0.23529411764705882,0.25,0.14285714285714285,0.25,0.3333333333333333,0.0,,0.16666666666666666,0.0,0.3125,1.0,0.1935483870967742,0.16666666666666666,0.20930232558139536,0.2857142857142857,0.0,0.3157894736842105,,1.0,1.0,0.0,0.0,0.42857142857142855,0.2571428571428571,0.3125,0.38461538461538464,0.3125,0.4,,0.38461538461538464,0.42857142857142855,,0.4166666666666667,0.6363636363636364,0.25,0.6666666666666666,0.3076923076923077,0.5,1.0,0.25,0.0,0.2,0.18518518518518517,0.0,0.28,,0.5,0.0,,,0.0,,0.14285714285714285,0.0,0.0,,0.2222222222222222,0.2,0.0,,0.0,0.21568627450980393,0.0,0.5,1.0,0.0,0.2222222222222222,,,0.1,0.0,0.5,0.5,,0.0,0.2,,0.07692307692307693,,0.16666666666666666,,1.0,0.0,1.0,0.5,0.25,0.5,0.0,0.25,0.2222222222222222,0.0,0.47368421052631576,0.26666666666666666,1.0,,,,0.3333333333333333,1.0,,,,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,,0.18181818181818182,,0.3,0.24,0.2982456140350877,0.4,0.375,0.125,0.125,,0.24390243902439024,0.0,,0.1111111111111111,0.25,1.0,0.3333333333333333,0.2641509433962264,0.3333333333333333,0.18181818181818182,0.0,0.3333333333333333,0.19047619047619047,0.0,,,0.16666666666666666,,1.0,0.5,0.0,0.0,,0.0,0.125,0.0,0.4,0.16666666666666666,0.6666666666666666,0.0,,,,,,,,0.0,0.3076923076923077,0.0,0.0,0.15217391304347827,,0.09090909090909091,0.2857142857142857,0.25,0.3333333333333333,0.2391304347826087,0.5,0.4,0.5,,0.15384615384615385,0.2564102564102564,0.3333333333333333,,0.0,0.5,1.0,0.25,0.0,,,0.3,,,,,0.0,,,0.0,0.5,0.0,0.125,,1.0,,0.3,0.125,0.0,0.0,0.0,0.23529411764705882,0.19047619047619047,0.36363636363636365,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,,0.3333333333333333,0.0,0.1111111111111111,0.5,0.3333333333333333,0.5,0.3,0.0,,0.0,0.0,,,0.0,0.2,,0.0,0.16666666666666666,,0.5,,0.0,,,0.3333333333333333,0.34782608695652173,0.0,0.0,0.125,0.25,0.13333333333333333,0.07692307692307693,0.20833333333333334,0.75,0.14285714285714285,0.42857142857142855,0.0,0.5,0.2857142857142857,0.4,0.0,0.2,0.5,0.07407407407407407,0.25925925925925924,0.3333333333333333,0.0,0.6,0.2631578947368421,0.16666666666666666,0.23333333333333334,0.0,0.1,1.0,,0.0,0.0,,,,0.0,0.2857142857142857,0.22448979591836735,0.0,,0.1,0.14736842105263157,0.18571428571428572,0.35714285714285715,0.5,0.25,0.2962962962962963,0.16129032258064516,0.5,0.22131147540983606,0.2413793103448276,0.3333333333333333,0.1111111111111111,0.36363636363636365,0.15384615384615385,0.42857142857142855,0.4,0.3333333333333333,0.6,0.20689655172413793,0.6,0.2727272727272727,0.5,1.0,0.2857142857142857,0.0,0.3333333333333333,0.5,0.0,0.14285714285714285,0.5,0.10714285714285714,,0.5,,,0.0,,0.2,0.5,0.36363636363636365,0.36363636363636365,0.0,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.4,0.5,0.2727272727272727,0.2,0.5,0.25,0.3333333333333333,0.19672131147540983,0.3333333333333333,0.225,0.23076923076923078,,0.5,0.4166666666666667,0.0,0.23404255319148937,0.38461538461538464,0.17857142857142858,0.3225806451612903,0.18461538461538463,0.13043478260869565,0.46153846153846156,0.12,0.17391304347826086,0.3333333333333333,0.22535211267605634,0.125,0.14285714285714285,0.18181818181818182,0.2777777777777778,0.13636363636363635,0.0,0.09433962264150944,0.2,0.3333333333333333,0.5,0.36363636363636365,0.13793103448275862,0.2,0.22727272727272727,0.25,,0.24,0.0,0.2857142857142857,,0.2619047619047619,0.3076923076923077,0.14285714285714285,0.08333333333333333,0.2222222222222222,0.0,0.21875,0.6666666666666666,0.2,0.0,0.1,0.23129251700680273,0.2727272727272727,0.36363636363636365,0.08333333333333333,,0.2,0.3103448275862069,0.37037037037037035,0.2534246575342466,0.0,,0.3333333333333333,0.0,,,,,,,0.5,,0.5,0.4166666666666667,0.0,0.19672131147540983,0.15789473684210525,0.2857142857142857,,0.0,0.24100719424460432,0.25,,0.1,0.0,0.0,0.23809523809523808,0.3333333333333333,0.2777777777777778,,0.5,0.2,0.0,,,,0.4444444444444444,,,,0.0,,0.3333333333333333,1.0,0.3,0.1875,,0.0,0.0,,0.0,,0.0,0.14285714285714285,0.2,0.5,0.25,0.0,0.25,0.28205128205128205,0.2857142857142857,0.0,0.28205128205128205,0.13636363636363635,0.3076923076923077,0.2857142857142857,0.1875,0.2564102564102564,0.25,0.25,0.1,0.2,0.23333333333333334,0.13043478260869565,0.3333333333333333,0.0,0.0,,0.0,,0.0,,,1.0,0.22857142857142856,0.0,,0.23076923076923078,0.22727272727272727,0.0,,0.0,,0.0,0.0,0.21428571428571427,,0.0,,0.3333333333333333,0.2,,0.0,0.0,0.5,0.0,,0.3333333333333333,,,0.0,,,,,0.2786885245901639,0.3333333333333333,0.2903225806451613,0.23076923076923078,0.21333333333333335,0.25,0.25,0.21052631578947367,0.2222222222222222,0.10638297872340426,0.0,0.0,,,0.16,,0.0,0.4,0.2222222222222222,0.27586206896551724,0.2222222222222222,1.0,0.3333333333333333,,0.3333333333333333,0.15789473684210525,0.2631578947368421,0.3333333333333333,0.0,0.0,0.25,0.0,0.25,0.2857142857142857,0.1111111111111111,
